TotalDisplacement 4357894
MaxDisplacement 478
NumCells 210904
c188000 3084 8211
c187999 3070 8139
c187996 2999 7467
c187994 3106 7539
c187993 3126 7551
c187990 3087 7431
c187989 3102 7527
c187988 3069 7335
c187982 3271 7779
c187979 3037 7671
c187977 3097 7467
c187972 3083 7815
c187967 3142 7791
c187966 3136 7839
c187964 2696 8319
c187961 2723 8319
c187960 2965 7767
c187954 2839 7299
c187953 2891 7563
c187952 2825 7503
c187950 3064 7635
c187949 2661 7611
c187946 2988 7587
c187943 2915 7551
c187941 2964 7467
c187939 3035 7431
c187938 3023 7959
c187936 3022 7767
c187934 3231 7647
c187933 3090 7851
c187931 3106 7875
c187926 3193 7695
c187925 3242 7647
c187917 3191 8055
c187916 3039 8031
c187915 2870 7695
c187914 3075 7695
c187912 3116 7971
c187910 3013 7827
c187907 3067 7419
c187906 3086 7587
c187905 3181 7575
c187904 3062 7335
c187903 2951 7371
c187900 2846 7311
c187895 2721 7743
c187893 2838 7995
c187891 2970 7995
c187890 2931 7755
c207399 6019 1899
c187888 2755 7983
c187886 2839 8223
c187884 3225 8151
c187883 3113 8295
c187880 3010 8307
c200178 6160 4203
c187878 3204 8247
c187877 2992 7467
c187876 3234 7635
c187875 3311 7527
c187872 2982 7431
c187869 2875 7491
c187867 2962 7455
c187866 2816 7575
c187864 3052 7719
c187863 2875 7635
c187859 2934 8103
c187857 2945 7947
c187855 2990 7863
c187851 3096 8271
c187848 3018 8235
c187847 3126 8175
c187845 3347 7167
c187844 3196 7851
c187842 3250 7719
c187837 3224 7767
c197017 6436 4191
c187830 2819 7611
c187829 2804 7623
c187828 2645 7527
c187824 2927 7599
c187823 2722 7755
c187820 2843 7875
c187815 3012 7323
c187814 2906 7239
c187813 2941 7359
c187812 2819 7299
c187811 2872 7383
c187810 2847 7239
c187804 2889 7527
c187802 2927 7347
c187801 2975 7599
c187800 2896 7431
c187798 2911 7335
c187797 2740 7491
c187794 2963 7251
c187792 2756 7299
c187789 2781 7443
c187787 2833 7371
c187786 2767 7431
c187785 2855 7335
c187783 2726 7299
c187782 2704 7371
c187781 2780 7491
c187780 2690 7479
c187775 2767 7743
c187774 2781 7599
c187771 2769 7695
c187766 2767 8043
c187764 2736 8031
c187761 2718 7923
c187760 2617 7911
c187756 2811 7827
c187755 2860 7959
c187754 2747 7779
c193988 3714 6903
c187751 2821 7923
c187749 2851 7827
c187747 2784 7923
c187746 2916 7971
c187743 2989 7971
c187742 2924 8007
c187739 2769 8007
c210193 9842 3819
c187738 2761 8175
c187734 2736 8235
c187732 2745 8151
c187729 2867 7239
c187727 2933 7191
c187725 2635 8043
c187724 2653 7983
c187715 2804 7407
c187713 2990 8103
c187712 2913 8079
c187711 2879 8139
c187710 2787 7983
c187708 2842 8079
c187704 2833 7251
c187702 2970 8211
c197121 5774 4347
c187699 2798 8259
c187698 2863 8259
c187697 2949 8307
c187696 2919 8247
c187695 2831 8127
c187692 2806 7431
c187690 3176 8043
c187689 3121 8211
c187683 3159 8163
c187682 3169 8151
c187681 3233 8295
c187680 3188 8259
c187674 2835 7335
c187672 2873 7311
c187669 2758 7791
c187666 2805 7815
c187663 2969 7911
c203549 8065 5331
c190163 6481 8619
c187662 2849 7803
c187661 2955 7887
c187658 2786 8139
c187657 2853 7971
c187655 2838 8103
c187654 2826 8055
c187653 2756 8235
c187652 2685 8067
c187649 2896 8211
c187648 2916 8151
c187647 2958 8103
c187646 2924 8067
c187643 2777 8055
c187640 2709 8115
c189368 6577 8655
c187638 2880 7683
c187630 3213 7551
c197546 7045 3279
c187629 3292 7491
c187628 3168 7479
c187627 2776 8235
c187626 2722 8259
c187625 2869 8247
c187623 2719 8367
c187622 2893 8223
c187621 2766 8283
c187620 2761 8139
c187618 2826 7623
c187617 2993 7695
c187615 2958 7707
c187614 2887 7695
c187613 2806 7731
c187609 2751 8247
c187608 2929 8307
c193746 5032 7719
c187607 3149 8355
c187606 3150 8343
c187604 3037 8283
c187601 3224 8319
c187600 3132 8307
c187599 2838 7647
c187597 2736 7587
c187595 2899 7587
c187593 2723 7575
c187588 2723 7863
c187587 2742 7755
c187585 2782 7755
c187584 2674 7635
c198511 7223 3843
c187583 2831 7827
c196129 3741 6855
c187580 2993 7875
c187579 2797 7899
c210487 5481 5055
c187577 2862 7755
c187572 2769 8079
c187571 2676 8127
c187570 2810 8211
c187567 2914 8127
c187565 2883 8259
c187563 3181 8079
c187559 3118 8055
c187558 3205 8151
c187557 3106 8127
c187551 3059 8211
c187549 3008 8343
c187547 2980 8247
c187545 3098 8223
c187544 3162 8307
c189445 6102 8127
c187543 2931 7335
c187541 2792 7179
c187537 3295 8343
c187534 3235 8307
c187533 3234 8343
c187529 2734 7431
c187527 3092 8187
c187526 2945 8295
c187525 3138 8343
c187523 2909 8355
c187522 2855 8355
c187519 2910 8331
c187515 2864 7359
c187511 3043 8127
c187508 2985 8067
c187499 2859 8307
c187495 2726 8379
c187493 2755 8463
c187491 2867 8343
c187489 2945 8283
c187488 2974 8343
c187485 2794 8487
c187482 2917 8031
c187478 2855 8175
c187477 3005 8211
c187475 2925 8343
c187473 2751 8379
c187472 2847 8343
c187471 2953 7407
c187470 2945 7203
c187467 3094 7551
c187464 3148 7479
c187461 3078 7311
c187459 3119 7539
c187458 3160 7623
c187455 3093 7587
c187452 2906 7407
c187450 3040 7395
c187448 2978 7407
c187446 2940 7383
c187444 3059 7275
c187443 3020 7275
c187442 3054 7179
c187440 3121 7359
c187434 3243 7803
c187433 3126 7899
c187431 3155 7719
c187429 3120 7743
c187427 3142 7827
c187424 3149 7839
c197550 7461 3699
c188247 3153 7611
c187422 3086 7491
c187418 3139 7395
c187417 3138 7347
c187416 3195 7443
c187414 3097 7623
c187413 3187 7587
c187412 3074 7611
c197900 5750 7491
c187409 3043 7611
c187407 3047 7479
c187405 2987 7443
c187404 2853 7311
c187401 2984 7371
c187398 2779 8463
c187397 2694 8343
c206947 6580 3879
c187394 3113 8019
c187393 2978 8103
c187392 3055 8091
c187391 2901 8151
c207254 4235 3603
c187390 2960 8163
c187388 3086 8019
c187382 2783 8427
c187381 2975 8319
c187379 2799 8463
c187378 2736 8451
c187376 2801 8391
c187374 2772 8271
c187373 2766 8439
c187372 2755 8487
c187370 3119 8307
c187368 2815 8499
c187367 2936 8331
c187366 3025 8319
c187365 2815 8451
c187364 3017 8307
c187363 2989 8271
c187362 3028 8259
c187361 3170 8343
c207687 1410 3891
c187358 2967 7395
c187357 3085 7335
c187356 3101 7359
c187355 3024 7371
c187353 3000 7275
c187352 3089 7323
c187351 3141 7359
c187350 3134 7335
c187347 3178 7383
c187346 3074 7383
c187344 3098 7347
c187342 2729 7359
c187338 2785 7263
c187335 2658 7311
c192824 4842 8139
c187332 2777 7539
c187330 2833 7503
c187326 2691 7467
c187325 2761 7551
c187323 2609 7515
c187322 2777 7515
c187321 2776 7563
c187317 2933 7683
c187313 2951 7503
c187310 2855 7491
c200121 5882 4107
c187309 2827 7527
c187308 2919 7623
c187307 2937 7551
c187305 2862 7659
c196358 3306 6975
c187300 3091 7479
c187299 2993 7347
c187295 2956 7527
c206006 4347 3999
c187292 2866 7551
c187288 3090 7443
c187283 3150 7719
c187280 3153 7863
c187278 3137 7779
c187277 3224 7839
c187274 3029 7575
c187272 2884 7431
c187269 2847 7395
c187268 2798 7587
c187263 2825 7947
c207015 4527 5847
c187261 2904 7971
c187260 2933 7863
c201045 6063 7167
c187259 2828 7935
c187258 2787 7959
c187257 2868 8223
c187256 3256 8151
c187255 3084 8247
c187254 2953 8187
c187253 3052 8247
c187245 3098 7659
c187243 3119 7455
c187241 3052 7623
c190811 6137 8403
c187238 2991 7671
c187236 2862 7623
c187234 2895 7743
c187232 2887 7611
c187230 3013 7695
c187229 3053 7671
c187226 2953 7947
c187224 2955 7863
c187223 2895 7827
c187222 3007 7983
c187221 3072 7899
c187220 2985 7695
c187219 3083 7683
c187218 2899 7899
c187216 2922 8043
c187215 2949 7959
c187212 3057 8043
c202089 5555 3591
c187210 3011 7935
c187208 3239 8211
c187207 3148 8103
c187202 3076 7995
c187196 3083 7923
c187195 3101 7947
c187194 3091 7791
c187193 3075 7731
c207446 6300 2415
c187191 3187 7767
c187189 2982 7827
c187187 2993 7791
c187186 3000 7755
c201198 4666 6327
c187185 3107 7815
c187182 3069 7839
c187180 3197 7791
c187179 3256 7947
c187174 3188 7887
c187172 3145 7635
c187170 3099 7731
c187167 3180 7623
c187166 3178 7659
c187164 2935 7767
c187163 3124 7851
c187162 3126 7791
c187160 3153 7815
c187159 3038 7731
c187155 3144 7959
c187151 3148 7695
c187146 3067 7515
c194198 3447 7227
c187144 2973 7551
c187143 2962 7539
c187140 2915 7599
c200453 6823 4911
c187139 3103 7671
c187138 2903 7599
c187137 2923 7791
c187135 2971 7647
c187133 2895 7611
c187128 3013 7707
c187124 2928 7815
c187122 2937 7959
c187119 2959 7839
c187112 3071 7971
c187111 3127 8115
c187109 3132 8103
c187107 3210 8067
c203875 3520 1935
c187106 3077 8079
c187105 3177 8031
c187102 3188 8067
c187100 3128 7875
c187099 3263 7791
c187095 2986 7623
c187094 3069 7503
c187092 3123 7491
c187090 3111 7479
c187087 3025 7527
c187086 2981 7659
c187082 2940 7575
c187081 3033 7563
c187080 2879 7599
c202658 4725 2763
c187077 2993 7779
c187073 2948 7803
c187069 3032 7815
c205217 7637 4959
c187067 2985 7779
c187064 3035 7887
c187063 2951 7815
c187054 3034 8079
c187051 3168 8139
c187050 3157 8091
c187049 3075 8055
c187048 3225 7743
c187945 2861 7635
c187047 3654 7791
c187046 3225 7731
c209435 7383 4707
c187045 3122 7623
c187044 3232 7539
c187043 3106 7659
c187042 3121 7563
c187041 3162 7527
c187034 3079 7515
c201716 4383 2919
c187033 2951 7719
c187032 3055 7563
c187031 2937 7563
c187030 3098 7599
c187029 3059 7587
c187028 3062 7647
c187025 2963 7647
c187024 3103 7743
c187020 3086 7755
c187018 3059 7947
c187016 3029 7911
c197689 8415 4383
c187014 3041 7755
c193278 4799 7755
c187013 3046 7695
c189561 6220 8691
c187012 2980 7791
c187011 3099 7815
c187010 2989 7911
c201210 8019 3555
c187008 3030 8019
c187007 3089 7971
c187005 3110 7959
c187001 3014 8175
c186999 3067 7947
c186997 3152 7875
c186995 3188 7671
c186993 3262 7707
c186991 3170 7683
c186990 3260 7671
c186989 3223 7659
c186984 3139 7527
c186983 3153 7527
c186980 2950 7443
c186979 3122 7659
c186978 2930 7467
c186977 3041 7527
c186975 3018 7539
c186972 2983 7635
c186965 2903 7743
c186963 2918 7923
c186959 3043 7719
c186957 3164 7803
c186956 2983 7803
c186955 2959 7875
c186954 2998 7863
c186952 3119 7875
c186950 3085 8079
c186948 3267 7959
c186941 3021 8019
c186940 3084 8103
c186939 3117 8007
c186936 3230 7923
c186933 6728 7179
c186932 2916 8295
c191190 6053 8463
c186927 2965 8295
c186926 2871 8307
c186924 2952 8139
c186923 2832 8151
c186921 2849 8139
c186915 3162 7599
c186914 3194 7755
c196921 4556 6411
c186912 3299 7659
c186911 3134 7755
c199968 6348 7227
c186910 3227 7515
c186908 3179 7515
c186907 3185 7635
c186906 3107 7695
c186904 3138 7599
c186903 3035 7587
c186902 3045 7503
c186900 2924 7611
c210647 6350 2211
c186899 2925 7491
c186898 2981 7503
c186897 2914 7659
c186894 3106 7599
c186891 2916 7803
c186890 2953 7683
c186889 3019 7611
c186888 2957 7803
c186887 2852 7683
c186886 2999 7671
c186885 3007 7863
c186883 2927 7923
c205358 5131 6099
c186880 2935 7875
c186877 2931 7791
c186876 2956 7779
c186874 3072 7887
c186873 2975 7887
c186870 3019 7935
c186868 3238 7971
c186867 3119 8091
c186864 3063 8163
c186862 2952 8115
c186861 2991 8079
c186854 3110 7755
c208205 2032 4479
c186853 3204 7695
c192120 5292 7719
c186852 2681 7719
c186851 2744 7767
c186850 2725 7851
c186849 2648 7695
c186843 2844 7767
c186836 3048 7203
c186827 2882 7335
c186825 2878 7347
c186822 2916 7431
c186819 3043 7887
c186818 3007 8055
c186816 2928 8139
c186814 2973 8007
c186812 3268 7407
c186810 3279 7599
c186809 3253 7563
c186806 3127 7935
c186804 3030 8211
c186802 3016 8247
c196392 3791 7311
c186801 2931 8163
c198822 5369 2955
c186800 2933 8079
c186797 3049 8151
c186796 2994 8091
c186794 2975 8199
c186793 3038 8007
c186792 2985 8151
c186790 2957 8091
c186787 2898 7719
c186786 2773 7827
c186783 2776 7815
c186782 2922 7899
c186781 2836 7983
c186779 2944 8007
c186778 2887 7947
c202336 4517 2847
c186776 3021 7923
c186773 2869 7935
c186772 2994 7167
c186769 2827 7323
c186766 2892 7383
c186764 2922 7371
c186763 2953 7431
c186760 2894 7395
c186758 2853 7371
c186757 2838 7467
c186756 2754 8427
c197185 4499 4023
c186753 2745 8415
c186752 2769 8343
c186751 2795 8283
c186750 2880 8295
c186749 2851 8271
c186748 2737 8439
c186746 2774 8523
c186740 3114 7731
c186738 3167 7731
c186736 3059 7875
c186735 3211 7899
c186734 3275 7827
c186733 2847 7527
c186731 2989 7527
c208717 5839 5571
c186728 2886 7551
c186727 2911 7575
c186725 2978 7515
c186723 3038 7419
c186722 2908 7443
c186721 2871 7479
c186718 3036 7539
c186717 3138 7731
c203742 5535 7095
c186716 2971 7899
c186715 3169 7839
c186713 3169 7815
c186710 3062 7827
c186709 3233 7779
c186705 3151 7935
c190316 5814 8103
c186704 3265 7719
c186703 3092 7863
c186699 3207 7647
c186698 3212 7575
c186695 3118 7707
c186694 3236 7671
c186692 3065 7719
c186691 3111 7719
c186690 2997 7659
c186689 3125 7647
c186688 3093 7647
c186687 3033 7491
c186686 3013 7551
c186685 2954 7515
c186684 2954 7491
c186682 3005 7683
c186681 2898 7647
c186676 3017 7755
c186675 3072 7707
c186674 3081 7803
c186672 2954 7731
c186671 2896 7815
c205752 3831 3519
c186670 2894 7779
c186666 3045 7911
c186663 3062 7755
c186661 3082 7839
c186657 3008 7815
c186649 3028 8115
c186644 2973 8043
c186643 3182 7923
c186640 3241 7863
c186639 3162 7995
c186638 3282 7923
c186634 2956 8151
c186633 3139 8139
c186630 2965 8187
c186628 2858 8283
c186625 2863 8331
c186619 2865 7731
c186618 2863 7587
c186617 2883 7635
c186616 2720 7695
c186614 2681 7743
c186613 2729 7683
c186612 2697 7611
c186611 2633 7683
c189355 5782 8331
c186610 2756 7647
c186608 2660 7707
c186607 2651 7659
c186606 2787 7683
c186603 3142 7431
c186602 3106 7503
c186599 3057 7491
c186593 3023 7359
c186592 2973 7455
c186591 3055 7467
c186588 2617 8451
c186586 2675 8535
c186585 2798 8343
c186583 2740 8403
c186582 2686 8247
c186581 2798 8559
c186577 2765 8511
c186576 2883 8271
c186574 2945 8343
c186571 2657 8247
c186570 2867 8355
c186563 2919 7851
c186561 2863 7875
c186560 2906 7767
c186559 2826 7731
c186556 2767 7251
c186554 2751 7335
c186551 2723 7275
c186546 2610 7443
c186545 2725 7323
c186542 2657 7371
c186541 2739 7719
c186539 2710 7719
c186535 2777 7731
c186533 2907 7695
c186532 2984 7719
c186528 2990 7743
c186527 2811 7755
c202744 4657 2799
c186526 2885 7707
c186525 2780 7311
c186524 2856 7251
c186523 2776 7287
c186516 2640 7503
c186514 2621 7431
c186511 2747 7503
c186507 2740 8127
c186504 2698 8139
c186502 2706 8055
c186501 2649 7995
c186498 2739 8079
c186497 2738 7971
c186488 2919 7587
c186487 2808 7467
c186486 2745 7419
c186485 2698 7503
c186484 2883 7491
c186483 2933 7455
c186482 2867 7467
c186481 2796 7371
c186477 2798 8439
c186475 3169 8355
c186473 3149 8283
c186469 2798 8475
c186468 2978 8283
c186467 2879 8343
c186466 2912 8271
c186465 2929 8355
c186464 3054 8307
c187664 2837 7947
c186462 3090 8307
c186460 2797 8055
c186761 2757 7359
c186458 2850 8067
c186455 2879 8103
c186452 2732 8211
c186449 2792 8271
c186448 2818 8175
c186446 2828 8199
c186443 2869 7143
c186441 2905 7275
c186439 2804 7251
c186437 2804 7395
c186436 2837 7479
c186432 2841 7455
c186431 2893 7371
c196024 3924 7083
c186428 3096 7131
c186426 3077 7203
c186424 3049 7311
c186423 2964 7347
c186418 2988 7383
c186417 3097 7419
c186412 3226 7719
c186410 3147 7443
c186409 2923 7395
c186408 3050 7527
c186406 2846 7419
c193983 3822 6915
c186402 2987 7611
c186399 2984 7767
c186396 2880 8031
c186393 2977 7995
c186392 2910 7995
c186390 2992 8247
c186389 3199 8187
c186388 3039 8331
c186387 2993 8223
c186386 3050 8175
c186382 3232 7155
c186381 3238 7707
c186380 3210 7635
c186379 3247 7695
c186377 3335 7671
c186376 3233 7731
c186373 3183 7491
c186372 3241 7491
c186371 3311 7455
c186368 3184 7551
c189698 6069 8031
c186364 3241 7419
c192552 5153 7659
c186361 2990 7431
c186357 2768 7875
c186356 2788 7779
c186355 2715 7827
c186353 2711 7899
c186352 2686 7875
c186351 2706 7971
c186350 2707 7887
c186347 2768 7899
c186343 2768 7479
c186342 2743 7575
c186340 2790 7455
c186339 2756 7671
c186338 2618 7575
c186327 3051 7191
c186326 3001 7107
c186325 2965 7167
c186322 2932 7287
c186318 2969 7299
c186317 2990 7479
c186311 2740 8007
c186309 2840 7935
c186307 2825 7899
c186306 2936 7971
c186304 2737 7959
c186303 2744 7827
c186302 2836 7911
c186297 2881 7995
c186296 2810 7971
c186295 2788 7635
c186294 2761 7455
c186293 2801 7443
c186290 2833 7659
c186288 2854 7671
c186287 2809 7647
c199562 4945 4047
c186284 2850 7599
c186283 2798 7539
c186282 2959 7575
c186281 2821 7599
c186280 2859 7443
c186279 3063 8127
c186275 3249 8115
c186272 3140 8127
c186271 3138 8055
c186270 3304 8091
c186269 3259 8067
c186268 3140 8115
c186265 3234 8127
c186264 3220 8247
c202301 4865 3135
c186261 3133 8247
c186260 3092 8331
c186259 3206 8307
c186255 3130 8319
c208237 5962 5415
c186254 3051 8319
c186253 2999 8355
c186252 3069 8223
c186249 3083 8259
c186246 2705 7947
c186245 2727 7995
c186239 2713 8151
c186238 2808 8187
c186236 2820 8139
c186234 2714 8331
c186232 2836 8295
c186227 3128 8031
c186224 2948 7851
c186222 3075 7683
c186221 2932 7779
c186210 3117 7647
c186209 2939 7671
c186208 2910 7671
c186207 2852 7743
c186205 2992 7803
c186203 3095 7575
c186202 2939 7515
c186201 2853 7503
c186198 3155 7623
c186195 3034 8151
c186194 3042 8187
c186193 3088 7983
c186192 3084 7995
c186189 3078 7371
c186188 3112 7407
c207756 3718 6327
c186185 7074 3111
c186183 7185 2823
c186181 7279 2955
c187242 3060 7575
c186180 7177 2835
c186179 7337 2679
c186176 6896 6939
c186175 6944 6927
c186173 7018 3243
c186172 7089 3279
c186170 7264 2643
c186169 7243 2727
c186166 7083 2331
c186165 7238 2667
c186164 7073 7311
c186163 8275 7191
c186162 4399 6531
c186161 6884 3159
c186159 6943 7539
c186158 7117 3039
c186156 7000 7383
c186155 6940 3063
c186154 3574 6747
c186153 6870 7131
c186152 7301 2835
c186151 7124 2823
c186150 7229 2559
c186149 7273 2799
c186144 6963 2991
c186143 6969 2511
c186138 6792 2475
c186137 6637 2223
c186134 6914 2979
c186133 6793 2535
c186132 6792 2787
c186130 6702 2331
c186129 6798 2355
c186127 6969 2571
c186126 6792 2379
c186124 6726 2295
c196530 3769 7143
c186123 6692 2475
c186122 6755 2511
c186120 6659 2211
c186119 6592 2271
c201465 4638 2835
c186118 6581 2115
c186115 6858 3051
c186113 6683 2355
c186112 6798 2343
c186110 6699 2523
c186109 6862 2979
c186105 6613 2619
c186103 6649 2211
c186102 6619 2235
c186100 6584 2187
c186098 6761 2979
c186097 6978 2967
c187668 2627 7779
c186096 6792 2391
c191944 4854 8187
c186092 6798 2427
c186091 6782 2655
c192539 4812 7911
c186090 6746 2355
c195297 3504 7371
c186087 6939 3015
c186085 6798 2487
c209630 4200 6939
c186084 6679 2271
c186082 6709 2415
c186081 6700 2979
c186077 6578 2403
c186074 6690 2343
c186072 6736 2415
c186071 6728 2379
c186069 6637 2307
c186066 6792 2331
c186065 6758 2331
c186063 6798 2799
c186062 6740 2295
c186061 6745 2751
c186056 6798 2679
c186055 6753 2199
c186048 7081 3063
c186047 7014 3051
c186046 8488 3051
c186045 8596 2523
c186044 6358 8151
c186037 7093 2907
c186036 7202 2823
c186035 7139 2955
c186031 7021 3099
c186030 7146 2871
c186028 7186 2883
c201898 4972 2787
c186027 7224 2835
c186025 6904 2967
c186024 6750 3051
c186021 7128 2895
c186020 7160 2391
c186017 7156 2379
c186015 7128 2775
c186011 7086 2703
c186008 7126 1851
c186006 7193 1839
c186003 7217 1875
c186002 6400 2055
c185999 6573 2115
c185997 6617 2139
c185995 6486 1971
c185994 6669 2067
c185992 6660 2007
c185990 6800 2535
c185989 6702 2595
c193607 4944 8355
c185986 6686 2427
c185985 6660 2319
c185983 6695 2631
c185981 6797 2715
c185980 6766 2871
c185979 6781 2907
c185977 7127 3075
c185973 7133 3195
c185971 6879 3075
c185970 7163 2607
c185969 7261 2547
c185967 7120 2847
c185965 6958 2967
c185964 7043 3087
c185962 6828 2979
c185961 6794 2847
c185960 6800 1863
c208391 4265 3195
c185959 6773 1947
c185956 7277 2103
c185955 7274 2115
c185954 6484 2055
c185953 6409 2055
c185950 6707 1899
c185947 6666 2115
c185943 6392 1911
c185941 6747 2655
c185939 6738 2355
c185937 6827 2967
c185934 6741 2487
c185930 7095 2847
c185928 7264 2511
c185927 7274 2487
c185926 7203 2931
c185925 7120 3003
c185922 7057 2943
c185921 7120 2859
c185919 6969 2859
c185918 7188 3147
c185917 7091 3075
c185916 7174 3087
c185914 7135 3111
c185912 7144 3147
c185911 6937 3051
c185910 6806 3027
c185907 6828 3027
c185906 6800 3003
c185903 6737 3159
c185901 7124 2967
c205432 7316 4755
c185899 7148 2883
c199652 5299 5199
c185896 7039 2595
c185893 7160 2811
c185892 7225 3003
c185891 7239 2919
c185890 7307 3039
c207812 5771 2103
c185887 7177 2811
c204067 5231 5871
c185886 6797 2571
c185883 6771 2331
c185882 6694 2667
c185881 6726 2751
c185877 6611 1887
c185875 6596 2247
c185873 6544 1995
c185871 6620 1815
c185869 7093 1995
c185867 7168 1923
c185866 7124 2415
c185865 7063 2319
c185864 7227 2703
c185861 7002 2319
c185860 7158 2211
c185859 7141 2259
c185853 6797 2859
c196005 3820 7071
c185850 6680 2055
c185848 6664 1935
c185847 6685 2499
c185844 6638 2871
c185843 6952 3099
c185842 6983 2715
c185839 6672 2211
c185838 7205 1995
c185834 7250 2595
c185832 6776 3111
c185831 6733 3123
c185828 7266 2367
c185826 7176 2163
c185825 6722 2187
c185824 7087 2103
c208255 3060 5283
c185822 7050 2739
c185820 7182 2787
c185818 7218 2907
c191504 4912 8187
c185817 7164 2535
c185816 7127 2223
c185813 7131 2679
c185812 7204 2787
c198359 7566 7575
c185810 7061 3015
c185809 7197 3015
c185808 7146 3087
c185807 7169 3015
c185806 7269 2967
c185805 7235 2883
c185803 7036 2403
c188671 2976 7359
c185799 7049 2931
c185797 7194 2043
c185794 6697 2535
c185793 6712 2871
c185790 7152 2979
c185789 6611 2043
c185788 7114 2091
c185787 7210 2151
c185783 6676 2235
c185782 6680 2199
c185781 6800 2079
c185780 6973 1911
c185779 6996 2115
c185778 6988 2151
c185775 7048 2475
c185773 6969 2559
c185772 6969 2619
c185769 7046 2691
c185767 7225 2199
c185765 7142 2127
c185762 6800 2163
c185760 7154 2007
c185759 7097 2091
c192163 5152 8199
c185755 7113 2367
c187231 2958 7611
c185753 7145 2631
c185752 7156 2679
c185751 7021 2655
c185749 7044 2931
c185747 7159 2307
c185745 7003 2043
c185742 7219 2763
c185740 7128 2847
c185739 7112 2967
c185734 7169 2895
c208615 4036 1023
c185733 7324 2787
c185732 7176 2907
c185729 7281 2799
c185728 7097 2655
c185724 7191 2235
c185723 6969 2055
c185721 7060 2511
c185719 7167 2703
c185716 7236 2271
c185714 6976 2571
c185711 7149 2199
c185706 7038 3027
c185702 7066 2571
c185701 7006 2163
c185700 6969 2139
c185699 6776 2115
c185698 6718 2211
c185695 7202 2835
c185694 7126 2859
c185693 7259 2811
c185691 7177 2655
c185687 7062 2163
c185686 7134 2247
c185685 7126 2319
c185682 7248 2295
c185681 6969 2031
c185678 7153 3015
c185676 7053 2871
c185675 7054 2931
c185674 7200 3051
c185673 7202 2979
c185672 7185 2751
c185671 7225 2979
c185669 6969 2907
c185668 6973 2751
c185667 7253 2679
c185662 7045 2583
c185660 7169 2499
c185657 7147 2079
c185655 6671 2103
c185652 7230 3003
c185651 7141 2823
c185650 6969 2211
c185649 6969 2127
c185646 7071 2751
c185644 7186 3015
c185643 7059 2907
c185639 7222 2667
c198918 3271 6711
c185635 7251 2199
c185634 7225 2283
c185631 7062 2259
c185629 7242 2091
c185624 6969 2151
c185623 6794 2283
c185622 6794 2247
c185621 6732 2127
c185620 6770 2103
c185617 6978 2007
c185615 7118 2115
c185614 6980 2211
c185613 7091 2223
c185612 6977 2259
c185611 6969 2343
c185610 7040 2307
c185609 7094 2355
c197979 6613 3483
c185608 7002 2475
c185600 7066 2787
c205791 3948 3747
c185594 7150 2931
c185592 7190 3039
c185591 7241 3111
c185588 7285 2895
c185587 7219 2775
c185585 7287 2715
c185584 7249 2631
c185581 7329 2607
c185580 7328 2691
c185576 7117 2619
c185574 7294 2727
c185573 7183 2715
c185572 7191 2655
c204213 3958 6387
c185566 6893 3015
c185562 7200 2619
c185559 6733 2043
c185557 7199 2631
c185556 6650 2163
c185551 7111 1947
c185550 7122 1995
c185547 7069 1995
c185545 6694 2007
c185544 6981 1911
c185541 6711 1887
c185540 6745 1911
c185537 6719 2067
c185536 6616 2019
c185535 6760 2199
c185532 6753 2907
c185529 6698 2955
c185527 6949 3063
c205383 6320 4311
c185523 6751 2571
c185522 7192 2619
c185521 7139 2595
c205262 7826 4215
c185517 7070 2499
c185512 7030 2547
c185510 7125 2535
c185509 6655 2631
c185508 6676 2859
c185507 6615 2907
c185506 6700 2835
c185505 6791 2691
c185502 6726 2463
c185499 7266 2151
c185497 6790 2799
c192635 5034 8331
c185496 6721 2859
c185494 6791 2919
c185491 6770 2775
c185490 6790 2775
c185489 7246 2079
c185488 6751 2847
c185487 7203 1863
c185485 6706 2703
c185484 6782 2823
c185482 6791 2523
c185480 7109 2907
c185478 7030 2931
c185475 6421 2043
c185474 6709 2223
c185469 6726 2283
c185466 6969 2367
c185457 7244 2511
c185453 7235 2535
c185452 7238 2487
c202251 5021 3363
c185451 6758 3015
c185449 7056 2979
c185447 6441 1863
c185945 6784 2163
c185446 6898 2979
c208665 4049 2667
c185445 6712 1935
c185443 6637 1839
c185438 6789 2307
c185437 6778 2451
c185435 7141 2535
c185434 6729 2787
c185431 6998 3051
c185430 6604 1875
c185429 6909 3075
c185428 6577 2091
c185427 7090 3003
c185425 6885 3135
c185421 7150 3003
c185419 7098 3051
c185416 6428 1815
c185415 7173 3051
c185414 7047 2943
c185411 6932 3027
c195399 3250 7467
c185408 6969 2943
c185406 6522 1983
c185405 6467 1851
c185404 6701 2775
c185403 7242 2655
c185402 7170 2559
c185400 7022 3027
c185397 7308 2679
c185394 7274 2415
c185393 7248 2379
c185391 7264 2727
c200022 6414 4191
c185389 7171 2799
c185388 7044 2703
c185387 7159 2163
c185384 7286 2799
c185382 7125 2475
c185381 7223 2691
c185380 7158 2091
c185379 7244 1959
c185378 7164 1887
c185375 7170 2727
c185374 7222 2787
c185373 7088 3207
c192934 4633 7755
c185368 6811 3039
c185367 7064 2703
c185366 6765 2835
c185365 7102 2739
c185364 7188 2979
c185363 6519 2139
c185362 6576 2019
c185361 6716 2019
c185354 6391 2007
c185353 7009 2247
c190261 6502 8895
c185351 7120 2367
c185350 6678 1995
